customer_id,registration_date,customer_segment,acquisition_channel,total_orders,total_spent,last_order_date
C007377,2025-09-25,New,Paid Search,0.0,0.0,
C007378,2024-11-13,New,Social Media,0.0,0.0,
C007379,2024-12-27,New,Organic Search,1.0,270.59,2024-02-25
C007380,2025-05-06,Returning,Email Marketing,1.0,173.88,2023-03-16
C007381,2024-06-26,Returning,Paid Search,1.0,166.38,2025-07-15
C007382,2025-03-20,VIP,Referral,0.0,0.0,
C007383,2024-04-05,Returning,Paid Search,2.0,1583.54,2022-05-20
C007384,2025-08-15,New,Social Media,0.0,0.0,
C007385,2024-10-10,Returning,Referral,0.0,0.0,
C007386,2025-04-21,Returning,Organic Search,0.0,0.0,
C007387,2025-07-04,New,Email Marketing,0.0,0.0,
C007388,2025-04-15,Returning,Social Media,1.0,230.74,2022-12-11
C007389,2024-06-29,New,Paid Search,1.0,698.37,2023-06-04
C007390,2024-06-06,New,Paid Search,3.0,454.78,2025-08-17
C007391,2025-06-17,Returning,Paid Search,1.0,499.9,2024-07-26
C007392,2024-05-14,Returning,Social Media,0.0,0.0,
C007393,2025-07-29,New,Email Marketing,0.0,0.0,
C007394,2024-02-18,Returning,Email Marketing,2.0,3109.02,2023-01-06
C007395,2024-05-18,New,Referral,0.0,0.0,
C007396,2025-01-16,New,Social Media,2.0,625.82,2024-08-09
C007397,2025-07-01,New,Paid Search,0.0,0.0,
C007398,2024-05-26,Returning,Paid Search,1.0,209.48,2022-01-06
C007399,2025-03-29,New,Email Marketing,0.0,0.0,
C007400,2023-09-14,Returning,Social Media,6.0,5935.29,2025-07-05
C007401,2023-01-02,New,Organic Search,28.0,20309.61,2025-09-02
C007402,2025-04-17,New,Organic Search,0.0,0.0,
C007403,2025-08-24,Returning,Social Media,0.0,0.0,
C007404,2025-07-21,New,Organic Search,0.0,0.0,
C007405,2025-04-03,New,Paid Search,0.0,0.0,
C007406,2025-09-05,Returning,Email Marketing,0.0,0.0,
C007407,2023-07-31,Returning,Referral,7.0,6729.13,2025-04-22
C007408,2023-01-02,New,Organic Search,22.0,19268.34,2025-07-13
C007409,2025-08-13,New,Direct,1.0,287.54,2024-08-04
C007410,2025-06-17,Returning,Organic Search,0.0,0.0,
C007411,2025-08-19,Returning,Paid Search,0.0,0.0,
C007412,2025-05-31,VIP,Social Media,1.0,928.01,2023-11-10
C007413,2024-01-06,Returning,Email Marketing,6.0,4317.52,2024-03-15
C007414,2025-04-08,Returning,Email Marketing,0.0,0.0,
C007415,2025-01-31,Returning,Social Media,0.0,0.0,
C007416,2024-07-13,New,Paid Search,1.0,1601.98,2024-10-13
C007417,2025-08-09,VIP,Email Marketing,2.0,1659.93,2025-06-14
C007418,2025-01-10,Returning,Social Media,0.0,0.0,
C007419,2025-01-17,Returning,Paid Search,1.0,1856.53,2025-01-13
C007420,2025-08-29,New,Email Marketing,0.0,0.0,
C007421,2025-07-25,New,Paid Search,1.0,303.61,2024-12-29
C007422,2025-06-06,New,Email Marketing,1.0,131.96,2024-03-23
C007423,2024-07-21,New,Paid Search,0.0,0.0,
C007424,2023-10-17,Returning,Referral,5.0,2678.45,2025-05-11
C007425,2024-04-21,VIP,Paid Search,4.0,3195.92,2025-07-22
C007426,2025-06-19,New,Email Marketing,0.0,0.0,
C007427,2025-07-29,Returning,Paid Search,0.0,0.0,
C007428,2023-11-07,New,Referral,1.0,1035.95,2024-06-27
C007429,2023-06-27,Returning,Social Media,10.0,5614.2,2025-08-05
C007430,2025-03-11,New,Organic Search,2.0,999.03,2024-07-24
C007431,2024-02-05,New,Social Media,1.0,532.96,2024-03-26
C007432,2025-01-24,VIP,Direct,0.0,0.0,
C007433,2025-07-28,VIP,Direct,0.0,0.0,
C007434,2025-02-27,New,Direct,0.0,0.0,
C007435,2024-05-18,Returning,Social Media,1.0,780.22,2022-06-01
C007436,2025-01-31,Returning,Organic Search,0.0,0.0,
C007437,2024-09-23,Returning,Referral,0.0,0.0,
C007438,2025-06-27,Returning,Direct,0.0,0.0,
C007439,2025-09-02,New,Organic Search,0.0,0.0,
C007440,2023-06-26,New,Direct,10.0,7374.25,2025-09-28
C007441,2024-10-30,New,Referral,1.0,2337.89,2022-09-03
C007442,2025-05-11,New,Paid Search,1.0,166.27,2025-08-06
C007443,2025-04-30,New,Direct,0.0,0.0,
C007444,2025-08-01,New,Organic Search,1.0,173.6,2025-02-27
C007445,2025-06-23,Returning,Direct,1.0,321.12,2022-03-25
C007446,2025-08-16,Returning,Organic Search,0.0,0.0,
C007447,2025-08-11,Returning,Email Marketing,0.0,0.0,
C007448,2024-11-16,New,Direct,0.0,0.0,
C007449,2025-01-16,New,Organic Search,0.0,0.0,
C007450,2024-05-08,Returning,Direct,4.0,2405.86,2024-09-13
C007451,2025-01-14,Returning,Organic Search,0.0,0.0,
C007452,2025-05-14,New,Organic Search,0.0,0.0,
C007453,2025-05-19,Returning,Email Marketing,0.0,0.0,
C007454,2024-03-10,VIP,Organic Search,1.0,357.41,2022-03-11
C007455,2024-05-19,VIP,Social Media,1.0,1421.89,2023-01-24
C007456,2025-08-03,VIP,Referral,0.0,0.0,
C007457,2024-07-04,New,Email Marketing,1.0,69.83,2023-08-01
C007458,2023-03-22,Returning,Referral,16.0,10379.68,2025-06-27
C007459,2024-06-30,Returning,Email Marketing,0.0,0.0,
C007460,2024-11-03,Returning,Paid Search,0.0,0.0,
C007461,2023-08-12,New,Referral,8.0,5541.45,2025-03-14
C007462,2024-07-25,New,Direct,3.0,1381.75,2025-03-29
C007463,2025-03-17,Returning,Social Media,0.0,0.0,
C007464,2025-05-29,Returning,Referral,1.0,290.03,2022-10-16
C007465,2025-06-20,Returning,Paid Search,0.0,0.0,
C007466,2025-07-05,New,Paid Search,0.0,0.0,
C007467,2025-01-19,Returning,Paid Search,0.0,0.0,
C007468,2023-01-02,New,Email Marketing,29.0,15519.4,2025-09-12
C007469,2024-09-29,Returning,Paid Search,0.0,0.0,
C007470,2024-11-01,VIP,Referral,1.0,330.56,2023-01-19
C007471,2025-09-20,Returning,Paid Search,0.0,0.0,
C007472,2025-01-22,Returning,Email Marketing,0.0,0.0,
C007473,2025-08-08,VIP,Email Marketing,1.0,624.89,2023-02-16
C007474,2024-09-08,Returning,Social Media,0.0,0.0,
C007475,2025-05-21,New,Direct,1.0,208.35,2025-01-22
C007476,2024-07-14,Returning,Referral,3.0,923.99,2023-11-21
C007477,2025-03-06,New,Social Media,0.0,0.0,
C007478,2025-01-19,Returning,Paid Search,0.0,0.0,
C007479,2023-01-02,Returning,Email Marketing,35.0,33415.78,2025-08-27
C007480,2025-07-16,Returning,Social Media,1.0,224.83,2023-06-30
C007481,2024-10-14,VIP,Organic Search,0.0,0.0,
C007482,2025-05-16,New,Paid Search,0.0,0.0,
C007483,2025-05-03,Returning,Organic Search,0.0,0.0,
C007484,2025-08-31,New,Referral,0.0,0.0,
C007485,2023-01-02,Returning,Referral,26.0,23246.19,2025-07-16
C007486,2024-02-10,New,Direct,5.0,1644.28,2023-08-30
C007487,2024-09-03,Returning,Direct,0.0,0.0,
C007488,2024-10-28,VIP,Paid Search,0.0,0.0,
C007489,2025-01-23,VIP,Organic Search,2.0,4351.23,2023-03-02
C007490,2025-06-19,New,Social Media,0.0,0.0,
C007491,2024-09-28,New,Social Media,2.0,580.61,2024-03-16
C007492,2023-01-02,New,Social Media,20.0,17749.27,2025-08-04
C007493,2025-06-16,New,Direct,0.0,0.0,
C007494,2023-01-02,Returning,Referral,24.0,9347.47,2025-08-21
C007495,2025-04-15,New,Paid Search,1.0,401.42,2022-01-28
C007496,2025-03-28,Returning,Referral,0.0,0.0,
C007497,2023-11-14,VIP,Referral,3.0,1128.95,2024-09-24
C007498,2025-09-12,New,Paid Search,0.0,0.0,
C007499,2024-11-08,Returning,Paid Search,0.0,0.0,
C007500,2025-09-20,New,Social Media,0.0,0.0,
C007501,2024-12-15,Returning,Referral,0.0,0.0,
C007502,2023-04-25,VIP,Paid Search,12.0,9560.45,2025-09-04
C007503,2023-10-14,New,Paid Search,8.0,8376.45,2025-09-08
C007504,2025-06-28,Returning,Referral,0.0,0.0,
C007505,2024-05-30,Returning,Email Marketing,1.0,327.49,2024-08-09
C007506,2024-09-19,Returning,Social Media,0.0,0.0,
C007507,2023-10-21,Returning,Paid Search,8.0,2716.1,2025-05-29
C007508,2024-02-24,VIP,Social Media,5.0,2564.47,2025-03-18
C007509,2024-12-28,Returning,Email Marketing,1.0,1023.72,2024-09-19
C007510,2025-08-02,VIP,Social Media,1.0,339.28,2025-06-07
C007511,2024-05-12,New,Email Marketing,0.0,0.0,
C007512,2024-10-31,New,Social Media,0.0,0.0,
C007513,2025-08-25,New,Social Media,0.0,0.0,
C007514,2025-04-27,Returning,Social Media,1.0,213.39,2022-02-18
C007515,2024-05-04,Returning,Paid Search,2.0,796.87,2024-11-24
C007516,2024-10-15,New,Referral,1.0,246.53,2023-10-10
C007517,2023-04-01,New,Email Marketing,15.0,6101.99,2025-03-21
C007518,2025-03-11,New,Direct,0.0,0.0,
C007519,2024-01-04,New,Email Marketing,2.0,410.54,2025-04-22
C007520,2024-05-28,New,Paid Search,0.0,0.0,
C007521,2024-04-12,New,Paid Search,1.0,161.23,2022-06-12
C007522,2024-04-04,VIP,Referral,3.0,4730.38,2025-07-27
C007523,2023-02-14,New,Paid Search,21.0,9445.89,2025-08-28
C007524,2025-07-18,Returning,Paid Search,0.0,0.0,
C007525,2024-10-24,New,Referral,0.0,0.0,
C007526,2025-06-23,Returning,Organic Search,0.0,0.0,
C007527,2023-12-14,New,Email Marketing,0.0,0.0,
C007528,2025-05-04,Returning,Organic Search,0.0,0.0,
C007529,2025-06-13,VIP,Email Marketing,0.0,0.0,
C007530,2024-11-21,Returning,Paid Search,1.0,2915.25,2022-10-03
C007531,2023-09-27,Returning,Direct,4.0,1282.12,2025-06-03
C007532,2023-08-21,Returning,Direct,5.0,9634.69,2024-03-13
C007533,2025-04-22,Returning,Direct,0.0,0.0,
C007534,2025-06-25,Returning,Referral,0.0,0.0,
C007535,2023-01-02,Returning,Referral,29.0,18816.51,2025-09-19
C007536,2025-08-17,Returning,Social Media,0.0,0.0,
C007537,2025-09-18,New,Referral,0.0,0.0,
C007538,2025-03-24,Returning,Organic Search,0.0,0.0,
C007539,2025-06-30,VIP,Social Media,1.0,1250.73,2024-07-05
C007540,2025-08-03,New,Email Marketing,0.0,0.0,
C007541,2023-12-12,Returning,Social Media,6.0,4794.0,2025-02-06
C007542,2025-01-05,VIP,Organic Search,0.0,0.0,
C007543,2025-07-28,Returning,Email Marketing,0.0,0.0,
C007544,2025-06-05,New,Referral,0.0,0.0,
C007545,2023-01-02,Returning,Email Marketing,16.0,21313.39,2025-03-17
C007546,2024-10-20,Returning,Paid Search,0.0,0.0,
C007547,2025-02-24,VIP,Email Marketing,1.0,209.37,2025-06-21
C007548,2025-05-09,New,Email Marketing,0.0,0.0,
C007549,2023-01-02,New,Direct,26.0,17474.37,2025-09-06
C007550,2024-03-22,Returning,Organic Search,1.0,257.72,2024-03-21
C007551,2023-01-02,Returning,Email Marketing,25.0,22302.96,2025-07-17
C007552,2025-01-16,Returning,Email Marketing,1.0,151.68,2022-01-30
C007553,2025-06-18,New,Email Marketing,0.0,0.0,
C007554,2024-04-27,Returning,Referral,3.0,739.35,2024-11-02
C007555,2025-03-02,VIP,Social Media,0.0,0.0,
C007556,2024-04-17,New,Social Media,3.0,3639.46,2025-02-22
C007557,2025-09-28,New,Social Media,0.0,0.0,
C007558,2025-09-16,Returning,Organic Search,0.0,0.0,
C007559,2025-07-07,VIP,Email Marketing,0.0,0.0,
C007560,2025-02-28,New,Paid Search,0.0,0.0,
C007561,2025-04-04,New,Paid Search,0.0,0.0,
C007562,2025-09-27,VIP,Email Marketing,0.0,0.0,
C007563,2025-08-30,Returning,Referral,0.0,0.0,
C007564,2023-02-01,VIP,Referral,16.0,10665.35,2025-07-13
C007565,2025-08-15,Returning,Direct,0.0,0.0,
C007566,2025-06-14,VIP,Social Media,0.0,0.0,
C007567,2023-01-02,Returning,Email Marketing,14.0,11715.54,2025-02-05
C007568,2025-08-07,Returning,Direct,0.0,0.0,
C007569,2025-06-02,New,Direct,0.0,0.0,
C007570,2025-04-10,New,Organic Search,0.0,0.0,
C007571,2025-06-05,New,Paid Search,0.0,0.0,
C007572,2025-03-06,Returning,Email Marketing,0.0,0.0,
C007573,2025-09-05,Returning,Direct,0.0,0.0,
C007574,2024-11-28,New,Email Marketing,2.0,1244.12,2023-02-07
C007575,2025-08-21,New,Paid Search,0.0,0.0,
C007576,2025-07-19,Returning,Social Media,0.0,0.0,
C007577,2023-03-22,New,Social Media,25.0,15254.7,2025-07-17
C007578,2025-09-20,New,Email Marketing,1.0,1421.12,2023-04-06
C007579,2025-06-25,VIP,Email Marketing,0.0,0.0,
C007580,2025-06-28,Returning,Email Marketing,0.0,0.0,
C007581,2024-05-29,New,Organic Search,1.0,927.0,2024-02-09
C007582,2023-01-02,Returning,Direct,28.0,25684.74,2025-09-01
C007583,2025-03-10,VIP,Organic Search,0.0,0.0,
C007584,2024-07-08,Returning,Direct,2.0,466.38,2025-08-31
C007585,2024-09-03,New,Email Marketing,1.0,639.78,2023-08-08
C007586,2025-01-18,Returning,Social Media,1.0,291.89,2022-08-05
C007587,2025-08-06,New,Direct,1.0,1665.96,2022-02-23
C007588,2023-07-12,New,Email Marketing,6.0,7420.41,2025-05-07
C007589,2025-02-26,VIP,Email Marketing,0.0,0.0,
C007590,2024-12-13,VIP,Direct,0.0,0.0,
C007591,2025-03-18,Returning,Direct,0.0,0.0,
C007592,2025-09-02,New,Organic Search,0.0,0.0,
C007593,2025-08-24,Returning,Direct,0.0,0.0,
C007594,2025-04-03,Returning,Email Marketing,0.0,0.0,
C007595,2025-05-23,Returning,Paid Search,0.0,0.0,
C007596,2024-10-12,Returning,Social Media,3.0,846.15,2024-08-28
C007597,2025-06-07,New,Social Media,1.0,93.17,2023-09-30
C007598,2024-02-20,New,Organic Search,5.0,2783.74,2025-06-04
C007599,2025-08-25,New,Social Media,1.0,758.55,2025-02-21
C007600,2024-04-03,New,Paid Search,1.0,262.89,2023-10-03
C007601,2023-01-02,Returning,Social Media,25.0,21593.43,2025-09-02
C007602,2024-10-05,Returning,Organic Search,0.0,0.0,
C007603,2025-02-17,New,Paid Search,1.0,482.24,2025-08-03
C007604,2025-02-27,Returning,Paid Search,0.0,0.0,
C007605,2025-02-13,VIP,Referral,1.0,1444.4,2022-03-05
C007606,2023-01-02,New,Referral,26.0,18253.38,2025-07-03
C007607,2025-09-14,Returning,Referral,0.0,0.0,
C007608,2025-08-06,New,Direct,0.0,0.0,
C007609,2023-02-10,New,Email Marketing,18.0,17019.66,2025-08-12
C007610,2025-03-02,Returning,Social Media,0.0,0.0,
C007611,2024-10-23,New,Paid Search,0.0,0.0,
C007612,2025-05-14,Returning,Email Marketing,0.0,0.0,
C007613,2023-10-17,Returning,Email Marketing,5.0,3550.5,2024-03-21
C007614,2025-06-23,New,Email Marketing,0.0,0.0,
C007615,2024-05-08,Returning,Referral,2.0,6143.76,2025-09-09
C007616,2023-02-16,VIP,Paid Search,12.0,10215.5,2024-12-02
C007617,2025-09-03,Returning,Social Media,0.0,0.0,
C007618,2024-03-19,New,Email Marketing,3.0,2050.08,2024-09-05
C007619,2025-09-19,Returning,Email Marketing,0.0,0.0,
C007620,2024-07-22,VIP,Organic Search,1.0,454.07,2025-03-05
C007621,2025-09-04,Returning,Paid Search,0.0,0.0,
C007622,2024-09-15,New,Direct,1.0,333.7,2024-10-14
C007623,2025-06-13,New,Organic Search,0.0,0.0,
C007624,2024-09-03,VIP,Paid Search,1.0,933.32,2023-05-29
C007625,2023-09-04,Returning,Organic Search,7.0,9663.61,2025-04-15
C007626,2025-05-15,VIP,Organic Search,0.0,0.0,
C007627,2023-01-02,Returning,Social Media,21.0,21391.55,2025-09-17
C007628,2023-01-02,Returning,Direct,29.0,24992.75,2025-08-02
C007629,2025-08-11,VIP,Organic Search,0.0,0.0,
C007630,2024-12-25,New,Direct,3.0,3178.31,2023-08-26
C007631,2025-06-17,Returning,Paid Search,0.0,0.0,
C007632,2024-07-04,New,Referral,2.0,1332.27,2023-07-08
C007633,2024-08-27,New,Email Marketing,0.0,0.0,
C007634,2024-10-02,Returning,Referral,1.0,1064.85,2024-06-20
C007635,2024-09-20,New,Direct,1.0,196.1,2024-05-03
C007636,2025-04-15,New,Paid Search,0.0,0.0,
C007637,2024-01-20,New,Social Media,7.0,7093.57,2025-06-17
C007638,2024-06-11,Returning,Organic Search,0.0,0.0,
C007639,2025-01-31,New,Paid Search,0.0,0.0,
C007640,2025-06-17,New,Email Marketing,0.0,0.0,
C007641,2025-03-24,Returning,Direct,0.0,0.0,
C007642,2023-01-02,Returning,Paid Search,25.0,26293.03,2025-08-01
C007643,2025-08-01,Returning,Social Media,0.0,0.0,
C007644,2024-10-19,Returning,Social Media,1.0,299.81,2024-01-08
C007645,2025-05-25,Returning,Email Marketing,0.0,0.0,
C007646,2024-12-02,New,Referral,0.0,0.0,
C007647,2025-09-24,Returning,Referral,1.0,1237.12,2023-09-19
C007648,2024-10-20,Returning,Direct,1.0,661.84,2022-04-11
C007649,2025-02-26,Returning,Referral,1.0,151.76,2023-07-03
C007650,2025-08-05,Returning,Organic Search,0.0,0.0,
C007651,2025-06-28,Returning,Social Media,0.0,0.0,
C007652,2025-04-27,New,Organic Search,0.0,0.0,
C007653,2025-01-30,Returning,Paid Search,0.0,0.0,
C007654,2024-04-09,New,Organic Search,4.0,4043.17,2025-07-24
C007655,2025-08-27,New,Social Media,0.0,0.0,
C007656,2023-04-02,Returning,Email Marketing,12.0,18574.92,2025-08-04
C007657,2023-09-23,New,Referral,7.0,2405.66,2025-05-13
C007658,2023-01-02,Returning,Social Media,33.0,32797.15,2025-09-07
C007659,2025-07-11,New,Referral,1.0,144.09,2024-03-23
C007660,2025-08-02,Returning,Direct,0.0,0.0,
C007661,2024-02-23,New,Direct,3.0,1450.86,2023-11-02
C007662,2023-05-23,Returning,Organic Search,6.0,2358.77,2024-12-07
C007663,2025-05-24,Returning,Email Marketing,1.0,824.75,2023-01-14
C007664,2023-01-02,Returning,Paid Search,12.0,10320.1,2025-09-27
C007665,2025-08-24,New,Email Marketing,0.0,0.0,
C007666,2024-07-24,New,Referral,1.0,739.56,2023-07-02
C007667,2025-08-29,New,Social Media,0.0,0.0,
C007668,2023-01-02,VIP,Referral,30.0,24461.86,2025-08-18
C007669,2025-08-21,Returning,Organic Search,1.0,420.81,2024-02-14
C007670,2024-10-29,New,Organic Search,0.0,0.0,
C007671,2025-06-09,New,Email Marketing,0.0,0.0,
C007672,2023-09-21,New,Social Media,2.0,1106.45,2025-04-13
C007673,2025-09-07,VIP,Direct,0.0,0.0,
C007674,2025-08-13,New,Direct,0.0,0.0,
C007675,2025-08-28,New,Direct,0.0,0.0,
C007676,2024-06-08,Returning,Direct,5.0,3136.61,2024-03-24
C007677,2024-01-25,Returning,Paid Search,2.0,563.2,2025-08-04
C007678,2024-06-20,Returning,Direct,1.0,181.91,2025-03-27
C007679,2025-07-22,Returning,Organic Search,0.0,0.0,
C007680,2025-07-23,Returning,Email Marketing,0.0,0.0,
C007681,2025-08-12,New,Organic Search,0.0,0.0,
C007682,2023-01-02,Returning,Organic Search,26.0,23202.84,2025-09-13
C007683,2025-02-16,Returning,Email Marketing,0.0,0.0,
C007684,2025-08-31,Returning,Direct,0.0,0.0,
C007685,2024-11-04,New,Email Marketing,0.0,0.0,
C007686,2025-09-04,New,Social Media,0.0,0.0,
C007687,2025-03-23,New,Organic Search,0.0,0.0,
C007688,2024-11-22,Returning,Email Marketing,1.0,439.31,2023-06-02
C007689,2024-12-16,New,Email Marketing,0.0,0.0,
C007690,2024-11-14,Returning,Direct,1.0,1975.01,2023-09-19
C007691,2023-12-21,Returning,Organic Search,4.0,2263.94,2025-08-11
C007692,2023-01-02,Returning,Email Marketing,25.0,18557.43,2025-07-22
C007693,2024-10-04,VIP,Direct,0.0,0.0,
C007694,2025-05-31,Returning,Referral,0.0,0.0,
C007695,2025-05-28,New,Organic Search,1.0,97.8,2022-11-23
C007696,2024-03-04,New,Direct,0.0,0.0,
C007697,2024-04-30,VIP,Social Media,0.0,0.0,
C007698,2025-09-16,Returning,Referral,0.0,0.0,
C007699,2025-06-13,Returning,Referral,1.0,197.84,2024-07-11
C007700,2023-01-02,New,Direct,24.0,13888.1,2025-06-10
C007701,2025-08-17,Returning,Email Marketing,0.0,0.0,
C007702,2025-02-10,Returning,Email Marketing,2.0,1469.72,2025-06-15
C007703,2025-05-25,Returning,Referral,0.0,0.0,
C007704,2025-09-14,VIP,Direct,0.0,0.0,
C007705,2025-06-24,VIP,Email Marketing,0.0,0.0,
C007706,2024-04-10,Returning,Email Marketing,2.0,2347.94,2023-07-27
C007707,2025-02-07,Returning,Email Marketing,0.0,0.0,
C007708,2024-06-13,New,Email Marketing,2.0,1277.51,2024-04-14
C007709,2025-09-15,New,Direct,0.0,0.0,
C007710,2025-09-23,Returning,Referral,0.0,0.0,
C007711,2024-04-20,VIP,Organic Search,2.0,2784.06,2024-07-04
C007712,2023-06-06,Returning,Direct,15.0,13990.31,2025-09-03
C007713,2025-07-15,Returning,Organic Search,0.0,0.0,
C007714,2024-01-19,New,Referral,1.0,326.48,2023-10-06
C007715,2025-05-25,Returning,Paid Search,0.0,0.0,
C007716,2025-07-26,Returning,Organic Search,0.0,0.0,
C007717,2025-09-13,New,Organic Search,0.0,0.0,
C007718,2025-04-09,New,Email Marketing,0.0,0.0,
C007719,2025-02-24,New,Paid Search,0.0,0.0,
C007720,2025-06-23,VIP,Organic Search,0.0,0.0,
C007721,2024-12-18,Returning,Social Media,0.0,0.0,
C007722,2025-08-02,New,Direct,1.0,103.36,2022-10-14
C007723,2025-03-23,VIP,Referral,0.0,0.0,
C007724,2023-01-02,New,Referral,24.0,15380.67,2025-05-01
C007725,2024-11-10,New,Paid Search,2.0,411.64,2025-08-20
C007726,2025-09-07,New,Direct,0.0,0.0,
C007727,2024-12-15,Returning,Organic Search,0.0,0.0,
C007728,2025-01-17,Returning,Paid Search,1.0,1504.04,2023-10-28
C007729,2025-08-20,VIP,Email Marketing,0.0,0.0,
C007730,2025-07-22,Returning,Social Media,0.0,0.0,
C007731,2024-06-20,Returning,Paid Search,1.0,2221.04,2023-03-27
C007732,2025-08-17,VIP,Social Media,0.0,0.0,
C007733,2024-12-14,New,Direct,0.0,0.0,
C007734,2025-09-27,New,Referral,1.0,429.13,2022-03-14
C007735,2025-08-10,Returning,Email Marketing,0.0,0.0,
C007736,2024-09-13,Returning,Direct,0.0,0.0,
C007737,2025-08-21,New,Direct,0.0,0.0,
C007738,2025-09-27,New,Direct,1.0,153.59,2023-06-02
C007739,2023-09-23,Returning,Email Marketing,6.0,3872.47,2025-08-12
C007740,2025-05-20,Returning,Paid Search,0.0,0.0,
C007741,2025-09-23,New,Direct,0.0,0.0,
C007742,2025-01-10,Returning,Email Marketing,1.0,145.19,2025-07-13
C007743,2023-03-29,Returning,Social Media,18.0,12929.6,2025-07-30
C007744,2024-11-08,VIP,Organic Search,0.0,0.0,
C007745,2025-09-15,Returning,Social Media,0.0,0.0,
C007746,2024-07-14,New,Social Media,1.0,167.09,2024-12-22
C007747,2023-11-06,New,Referral,4.0,1590.7,2025-05-06
C007748,2024-04-25,Returning,Paid Search,1.0,141.87,2023-08-12
C007749,2025-07-08,VIP,Email Marketing,0.0,0.0,
C007750,2023-01-02,VIP,Email Marketing,37.0,21717.95,2025-07-08
C007751,2023-05-15,New,Paid Search,16.0,12356.41,2025-09-02
C007752,2024-12-25,New,Email Marketing,0.0,0.0,
C007753,2024-10-19,New,Referral,0.0,0.0,
C007754,2025-06-26,VIP,Email Marketing,0.0,0.0,
C007755,2025-01-07,Returning,Organic Search,0.0,0.0,
C007756,2023-02-10,New,Email Marketing,17.0,12642.28,2024-11-04
C007757,2025-02-24,Returning,Organic Search,0.0,0.0,
C007758,2024-08-11,New,Referral,1.0,1508.88,2023-07-30
C007759,2023-08-15,VIP,Direct,6.0,3383.29,2025-06-10
C007760,2024-03-11,Returning,Referral,1.0,844.72,2023-06-11
C007761,2024-11-30,New,Referral,0.0,0.0,
C007762,2025-08-11,VIP,Referral,1.0,768.34,2022-08-25
C007763,2023-01-20,New,Referral,17.0,9605.72,2025-09-28
C007764,2025-06-15,New,Direct,0.0,0.0,
C007765,2024-04-23,Returning,Email Marketing,3.0,2634.1,2024-12-23
C007766,2025-04-14,VIP,Email Marketing,0.0,0.0,
C007767,2025-07-11,VIP,Direct,0.0,0.0,
C007768,2025-07-14,New,Direct,0.0,0.0,
C007769,2025-07-20,VIP,Organic Search,0.0,0.0,
C007770,2025-05-02,New,Email Marketing,1.0,1279.96,2024-04-19
C007771,2025-08-19,New,Referral,0.0,0.0,
C007772,2024-12-12,VIP,Referral,0.0,0.0,
C007773,2024-12-13,Returning,Organic Search,2.0,1588.42,2024-12-20
C007774,2023-01-02,Returning,Direct,13.0,8675.74,2025-07-18
C007775,2025-04-05,Returning,Social Media,0.0,0.0,
C007776,2024-07-04,VIP,Referral,2.0,1153.95,2025-03-14
C007777,2025-09-22,Returning,Organic Search,0.0,0.0,
C007778,2024-06-21,Returning,Paid Search,1.0,547.97,2025-09-13
C007779,2025-04-04,New,Direct,0.0,0.0,
C007780,2025-06-22,New,Social Media,0.0,0.0,
C007781,2025-05-04,New,Organic Search,1.0,429.72,2024-04-08
